25196.822016,10.10.10.10,102,10.10.10.20,49156,S7COMM,23714,2466116,24299.700860999998,103.99409631441343,101.48750448027172,0.975896787192964,1.0246985266509234
25196.822016,10.10.10.10,102,10.10.10.20,49156,TCP,27756,2708636,24299.700860999998,97.58740452514772,111.46787425466819,1.142236283432905,0.8754756038694336
5976.235463,10.10.10.10,102,10.10.10.30,49909,S7COMM,17,1292,4430.126045,76.0,0.29163955762798166,0.0038373626003681796,260.59564970588235
8676.826427,10.10.10.10,102,10.10.10.30,49909,TCP,237,14220,7232.276258,60.0,1.9661859548396692,0.03276976591399449,30.51593357805907
1534.696198,10.10.10.10,102,10.10.10.30,49909,TPKT,1,76,0.0,76.0,0,0,0.0
897.968399,10.10.10.10,102,10.10.10.30,50531,TCP,1,60,0.0,60.0,0,0,0.0
898.967365,10.10.10.10,102,10.10.10.30,50532,TCP,1,60,0.0,60.0,0,0,0.0
897.469444,10.10.10.10,102,10.10.10.30,50560,TCP,1,60,0.0,60.0,0,0,0.0
897.968399,10.10.10.10,102,10.10.10.30,50561,TCP,1,60,0.0,60.0,0,0,0.0
899.466596,10.10.10.10,102,10.10.10.30,50562,TCP,1,60,0.0,60.0,0,0,0.0
897.691978,10.10.10.10,102,10.10.10.30,50590,TCP,1,60,0.0,60.0,0,0,0.0
898.582163,10.10.10.10,102,10.10.10.30,50591,TCP,1,60,0.0,60.0,0,0,0.0
899.703142,10.10.10.10,102,10.10.10.30,50592,TCP,1,60,0.0,60.0,0,0,0.0
1489.060379,10.10.10.10,102,10.10.10.30,51053,TCP,9,540,66.01541599999996,60.0,8.179907553714429,0.13633179256190714,7.335046222222218
1490.563481,10.10.10.10,102,10.10.10.30,51054,TCP,9,540,66.01484199999982,60.0,8.179978678128192,0.1363329779688032,7.3349824444444245
1491.064286,10.10.10.10,102,10.10.10.30,51055,TCP,9,540,66.0188250000001,60.0,8.179485169570938,0.1363247528261823,7.335425000000011
1492.563872,10.10.10.10,102,10.10.10.30,51056,TCP,9,540,66.01562999999987,60.0,8.179881037263463,0.13633135062105772,7.335069999999986
1493.063047,10.10.10.10,102,10.10.10.30,51057,TCP,9,540,66.01499400000012,60.0,8.179959843668229,0.13633266406113714,7.3349993333333465
1494.566946,10.10.10.10,102,10.10.10.30,51058,TCP,9,540,66.01795500000003,60.0,8.179592960733178,0.13632654934555297,7.335328333333337
1495.061518,10.10.10.10,102,10.10.10.30,51059,TCP,9,540,66.01578999999992,60.0,8.179861211991868,0.13633102019986446,7.335087777777769
1496.564987,10.10.10.10,102,10.10.10.30,51060,TCP,9,540,66.01867900000002,60.0,8.179503258464166,0.13632505430773612,7.33540877777778
1497.064552,10.10.10.10,102,10.10.10.30,51061,TCP,9,540,66.01871500000016,60.0,8.179498798181678,0.13632497996969464,7.335412777777795
1462.547868,10.10.10.10,102,10.10.10.30,51062,TCP,2,120,30.001110000000153,60.0,3.999852005475777,0.06666420009126295,15.000555000000077
1463.047061,10.10.10.10,102,10.10.10.30,51063,TCP,2,120,30.002584999999954,60.0,3.9996553630295586,0.0666609227171593,15.001292499999977
1464.550092,10.10.10.10,102,10.10.10.30,51064,TCP,2,120,30.003655999999864,60.0,3.9995125927320503,0.06665854321220084,15.001827999999932
1465.046684,10.10.10.10,102,10.10.10.30,51065,TCP,2,120,30.002298999999994,60.0,3.9996934901555385,0.06666155816925898,15.001149499999997
1502.562227,10.10.10.10,102,10.10.10.30,51066,TCP,9,540,66.01550799999995,60.0,8.179896154097616,0.1363316025682936,7.335056444444439
